Payment Allowance Limits for Medicare Part B Drugs,,,,,,,,,
,,,,,,,,,
"Effective January 1, 2023 through March 31, 2023",,,,,,,,,
,,,,,,,,,
Note 1: Payment allowance limits subject to the ASP methodology are based on 3Q22 ASP data.,,,,,,,,,
Note 2: The absence or presence of a HCPCS code and the payment allowance limits in this table does not indicate whether Medicare covers a drug.  These determinations shall be made by the local Medicare contractor processing the claim.,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
HCPCS Code,Short Description,HCPCS Code Dosage,Payment Limit,Vaccine AWP%,Vaccine Limit,Blood AWP%,Blood limit,Clotting Factor,Notes
J0592,Buprenorphine hydrochloride,0.1 MG,4.038,,,,,,
J0594,Busulfan injection,1 MG,1.149,,,,,,
J0595,Butorphanol tartrate 1 mg,1 MG,3.536,,,,,,
J0596,"Injection, ruconest",10 UNITS,31.701,,,,,,
J0597,"C-1 esterase, berinert",10 UNITS,60.770,,,,,,
J0598,"C-1 esterase, cinryze",10 UNITS,60.708,,,,,,
J0600,Edetate calcium disodium inj,1000 MG,5708.594,,,,,,
J0610,Calcium glucon (fresenius),10 ML,5.168,,,,,,
J0611,Calcium glucon (wg critical),10 ML,1.689,,,,,,Added January 2023
J0630,Calcitonin salmon injection,400 UNITS,1937.887,,,,,,
J0636,Inj calcitriol per 0.1 mcg,0.1 MCG,0.687,,,,,,
J0637,Caspofungin acetate,5 MG,5.617,,,,,,
J0638,Canakinumab injection,1 MG,119.558,,,,,,
J0640,Leucovorin calcium injection,50 MG,3.602,,,,,,
J0641,Inj levoleucovorin nos 0.5mg,0.5 MG,0.266,,,,,,
J0642,"Injection, khapzory, 0.5 mg",0.5 MG,1.479,,,,,,
J0670,Inj mepivacaine hcl/10 ml,10 ML,2.840,,,,,,
J0689,"Inj cefazolin sodium, baxter",500 MG,1.162,,,,,,Added January 2023
J0690,Cefazolin sodium injection,500 MG,0.730,,,,,,
J0691,Inj lefamulin 1 mg,1 MG,0.724,,,,,,
J0692,Cefepime hcl for injection,500 MG,1.287,,,,,,
J0694,Cefoxitin sodium injection,1 GM,4.873,,,,,,
J0695,Inj ceftolozane tazobactam,75mg (50mg cft/25mg taz),6.556,,,,,,
J0696,Ceftriaxone sodium injection,250 MG,0.529,,,,,,
J0697,Sterile cefuroxime injection,750 MG,2.090,,,,,,
J0701,Inj. cefepime hcl (baxter),500 MG,5.431,,,,,,Added January 2023
J0702,Betamethasone acet&sod phosp,3 MG & 3 MG,6.938,,,,,,
J0703,"Inj, cefepime hcl (b braun)",500 MG,5.062,,,,,,Added January 2023
J0712,Ceftaroline fosamil inj,10 MG,3.780,,,,,,
J0713,Inj ceftazidime per 500 mg,500 MG,1.978,,,,,,
J0714,Ceftazidime and avibactam,.625 GM,91.369,,,,,,
J0717,Certolizumab pegol inj 1mg,1 MG,5.061,,,,,,"""lesser of"" methodology applied"
J0720,Chloramphenicol sodium injec,1 GM,41.255,,,,,,
J0725,Chorionic gonadotropin/1000u,1000 UNITS,22.875,,,,,,
J0735,Clonidine hydrochloride,1 MG,22.173,,,,,,
J0740,Cidofovir injection,375 MG,629.775,,,,,,
J0741,"Inj, cabote rilpivir 2mg 3mg",2MG/3MG,21.560,,,,,,
J0742,Inj imip 4 cilas 4 releb 2mg,4 MG-4 MG-2 MG,2.384,,,,,,
J0743,Cilastatin sodium injection,250 MG,8.229,,,,,,
J0744,Ciprofloxacin iv,200 MG,1.091,,,,,,
J0770,Colistimethate sodium inj,150 MG,15.784,,,,,,
J0775,"Collagenase, clost hist inj",0.01 MG,62.509,,,,,,
J0780,Prochlorperazine injection,10 MG,2.951,,,,,,
J0791,Inj crizanlizumab-tmca 5mg,5 MG,125.128,,,,,,
J0800,Corticotropin injection,40 UNITS,3870.322,,,,,,
J0834,"Inj., cosyntropin, 0.25 mg",0.25 MG,24.419,,,,,,
J0840,Crotalidae poly immune fab,UP TO 1 GM,2112.086,,,,,,
J0841,Inj crotalidae im f(ab')2 eq,120 MG,987.002,,,,,,
J0850,Cytomegalovirus imm iv /vial,PER VIAL,1769.567,,,,,,
J0875,"Injection, dalbavancin",5 MG,14.909,,,,,,
J0877,"Inj, daptomycin (hospira)",1 MG,0.066,,,,,,Added January 2023
J0878,Daptomycin injection,1 MG,0.048,,,,,,
J0881,"Darbepoetin alfa, non-esrd",1 MCG,3.123,,,,,,
J0882,"Darbepoetin alfa, esrd use",1 MCG,3.123,,,,,,
J0885,"Epoetin alfa, non-esrd",1000 UNITS,8.245,,,,,,
J0887,Epoetin beta esrd use,1 MCG,1.436,,,,,,
J0888,Epoetin beta non esrd,1 MCG,1.436,,,,,,
J0891,Argatroban nonesrd (accord),1 MG,0.567,,,,,,Added January 2023
J0892,Argatroban dialysis (accord),1 MG,0.567,,,,,,Added January 2023
J0893,"Inj, decitabine (sun pharma)",1 MG,1.576,,,,,,Added January 2023
J0894,Decitabine injection,1 MG,1.276,,,,,,
J0895,Deferoxamine mesylate inj,500 MG,8.663,,,,,,
J0896,Inj luspatercept-aamt 0.25mg,0.25 MG,38.469,,,,,,
J0897,Denosumab injection,1 MG,23.067,,,,,,
J0898,Argatroban nonesrd (auromed),1 MG,2.185,,,,,,Added January 2023
J0899,"Argatroban dialysis, auromed",1 MG,2.185,,,,,,Added January 2023
J1000,Depo-estradiol cypionate inj,5 MG,29.699,,,,,,
J1020,Methylprednisolone 20 mg inj,20 MG,4.611,,,,,,
J1030,Methylprednisolone 40 mg inj,40 MG,8.055,,,,,,
J1040,Methylprednisolone 80 mg inj,80 MG,12.217,,,,,,
J1071,Inj testosterone cypionate,1 MG,0.032,,,,,,
J1100,Dexamethasone sodium phos,1 MG,0.125,,,,,,
J1110,Inj dihydroergotamine mesylt,1 MG,57.315,,,,,,
J1120,Acetazolamid sodium injectio,500 MG,23.931,,,,,,
J1160,Digoxin injection,0.5 MG,8.124,,,,,,
J1162,Digoxin immune fab (ovine),PER VIAL,4597.023,,,,,,
J1165,Phenytoin sodium injection,50 MG,0.564,,,,,,
J1170,Hydromorphone injection,4 MG,4.223,,,,,,
J1190,Dexrazoxane hcl injection,250 MG,125.253,,,,,,
J1200,Diphenhydramine hcl injectio,50 MG,1.164,,,,,,
J1201,Inj. cetirizine hcl 0.5mg,0.5 MG,15.104,,,,,,
J1205,Chlorothiazide sodium inj,500 MG,40.514,,,,,,
J1212,Dimethyl sulfoxide 50% 50 ml,50 ML,637.706,,,,,,
J1230,Methadone injection,10 MG,16.077,,,,,,
J1240,Dimenhydrinate injection,50 MG,8.183,,,,,,
J1245,Dipyridamole injection,10 MG,3.706,,,,,,
J1250,Inj dobutamine hcl/250 mg,250 MG,6.968,,,,,,
J1265,Dopamine injection,40 MG,0.620,,,,,,
J1270,"Injection, doxercalciferol",1 MCG,0.323,,,,,,
J1290,Ecallantide injection,1 MG,516.600,,,,,,
J1300,Eculizumab injection,10 MG,227.038,,,,,,
J1301,"Injection, edaravone, 1 mg",1 MG,21.414,,,,,,
J1303,"Inj., ravulizumab-cwvz 10 mg",10 MG,222.683,,,,,,
J1305,"Inj, evinacumab-dgnb, 5mg",5 MG,172.250,,,,,,Added January 2023
J1306,"Injection, inclisiran, 1 mg",1 MG,11.993,,,,,,
J1322,"Elosulfase alfa, injection",1 MG,262.722,,,,,,
J1325,Epoprostenol injection,0.5 MG,15.200,,,,,,
J1335,Ertapenem injection,500 MG,15.369,,,,,,
J1364,Erythro lactobionate /500 mg,500 MG,83.570,,,,,,
J1380,Estradiol valerate 10 mg inj,10 MG,11.153,,,,,,
J1410,Inj estrogen conjugate 25 mg,25 MG,355.523,,,,,,
J1430,Ethanolamine oleate 100 mg,100 MG,457.004,,,,,,
J1437,Inj. fe derisomaltose 10 mg,10 MG,22.713,,,,,,
J1439,Inj ferric carboxymaltos 1mg,1 MG,1.102,,,,,,
J1442,Inj filgrastim excl biosimil,1 MCG,0.980,,,,,,
J1447,Inj tbo filgrastim 1 microg,1 MCG,0.406,,,,,,
J1448,"Injection, trilaciclib, 1mg",1 MG,5.008,,,,,,
J1450,Fluconazole,200 MG,2.325,,,,,,
J1453,Fosaprepitant injection,1 MG,0.175,,,,,,
J1454,"Inj fosnetupitant, palonoset",0.25 MG,467.058,,,,,,
J1458,Galsulfase injection,1 MG,432.799,,,,,,
J1459,Inj ivig privigen 500 mg,500 MG,47.569,,,,,,
J1460,Gamma globulin 1 cc inj,1 CC,47.870,,,,,,
J1551,Inj cutaquig 100 mg,100 MG,12.627,,,,,,
J1554,Inj. asceniv,500 MG,481.770,,,,,,
J1555,"Inj cuvitru, 100 mg",100 MG,15.058,,,,,,
J1556,"Inj, imm glob bivigam, 500mg",500 MG,70.489,,,,,,
J1557,Gammaplex injection,500 MG,52.376,,,,,,
J1558,"Inj. xembify, 100 mg",100 MG,12.975,,,,,,
J1559,Hizentra injection,100 MG,12.624,,,,,,
J1560,Gamma globulin > 10 cc inj,10 CC,478.696,,,,,,
J1561,Gamunex-c/gammaked,500 MG,47.796,,,,,,
J1566,"Immune globulin, powder",500 MG,73.589,,,,,,
J1568,Octagam injection,500 MG,41.065,,,,,,
J1569,Gammagard liquid injection,500 MG,45.551,,,,,,
J1570,Ganciclovir sodium injection,500 MG,41.406,,,,,,
J1571,Hepagam b im injection,0.5 ML,69.426,,,,,,
J1572,Flebogamma injection,500 MG,41.534,,,,,,
J1575,Hyqvia 100mg immuneglobulin,100 MG,16.042,,,,,,
J1580,Garamycin gentamicin inj,80 MG,2.794,,,,,,
J1602,Golimumab for iv use 1mg,1 MG,13.847,,,,,,
J1610,Glucagon hydrochloride/1 mg,1 MG,173.775,,,,,,
J1611,"Inj glucagon hcl, fresenius",1 MG,162.012,,,,,,Added January 2023
J1626,Granisetron hcl injection,100 MCG,0.361,,,,,,
J1627,"Inj, granisetron, xr, 0.1 mg",0.1 MG,6.030,,,,,,
J1630,Haloperidol injection,5 MG,0.858,,,,,,
J1631,Haloperidol decanoate inj,50 MG,7.652,,,,,,
J1640,"Hemin, 1 mg",1 MG,29.036,,,,,,
J1642,Inj heparin sodium per 10 u,10 UNITS,0.016,,,,,,
J1644,Inj heparin sodium per 1000u,1000 UNITS,0.125,,,,,,
J1645,Dalteparin sodium,2500 IU,13.308,,,,,,
J1650,Inj enoxaparin sodium,10 MG,0.814,,,,,,
J1652,Fondaparinux sodium,0.5 MG,1.001,,,,,,
J1670,Tetanus immune globulin inj,250 UNITS,524.414,,,,,,
J1720,Hydrocortisone sodium succ i,100 MG,17.881,,,,,,
J1738,Inj. meloxicam 1 mg,1 MG,3.008,,,,,,Added January 2023
J1740,Ibandronate sodium injection,1 MG,34.032,,,,,,
J1743,Idursulfase injection,1 MG,542.876,,,,,,
J1745,Infliximab not biosimil 10mg,10 MG,34.862,,,,,,
J1746,"Inj., ibalizumab-uiyk, 10 mg",10 MG,69.614,,,,,,
J1750,Inj iron dextran,50 MG,16.579,,,,,,
J1756,Iron sucrose injection,1 MG,0.223,,,,,,
J1786,Imuglucerase injection,10 UNITS,44.397,,,,,,
J1817,Insulin for insulin pump use,50 UNITS,8.440,,,,,,
J1823,"Inj. inebilizumab-cdon, 1 mg",1 MG,462.867,,,,,,
J1885,Ketorolac tromethamine inj,15 MG,0.594,,,,,,
J1930,Lanreotide injection,1 MG,61.560,,,,,,
J1931,Laronidase injection,0.1 MG,36.091,,,,,,
J1932,"Inj, lanreotide, (cipla) 1mg",1 MG,60.378,,,,,,
J1940,Furosemide injection,20 MG,0.660,,,,,,
J1943,"Inj., aristada initio, 1 mg",1 MG,2.974,,,,,,
J1944,Aripiprazole lauroxil 1 mg,1 MG,2.982,,,,,,
J1950,Leuprolide acetate /3.75 mg,3.75 MG,1474.177,,,,,,
J1951,Inj fensolvi 0.25 mg,0.25 MG,132.763,,,,,,
J1952,"Leuprolide inj, camcevi, 1mg",1 mg,88.751,,,,,,Added January 2023
J1953,Levetiracetam injection,10 MG,0.086,,,,,,
J1955,Inj levocarnitine per 1 gm,1 GM,30.221,,,,,,
J1956,Levofloxacin injection,250 MG,0.973,,,,,,
J1980,Hyoscyamine sulfate inj,0.25 MG,31.687,,,,,,
J2001,Lidocaine injection,10 MG,0.026,,,,,,
J2010,Lincomycin injection,300 MG,9.823,,,,,,
J2020,Linezolid injection,200 MG,3.233,,,,,,
J2021,"Inj, linezolid (hospira)",200 MG,16.433,,,,,,Added January 2023
J2060,Lorazepam injection,2 MG,0.906,,,,,,
J2150,Mannitol injection,50 ML,4.983,,,,,,
J2175,Meperidine hydrochl /100 mg,100 MG,9.593,,,,,,
J2182,"Injection, mepolizumab, 1mg",1 MG,29.648,,,,,,
J2184,"Inj, meropenem (b. braun)",100 MG,2.126,,,,,,Added January 2023
J2185,Meropenem,100 MG,0.621,,,,,,
J2210,Methylergonovin maleate inj,0.2 MG,20.192,,,,,,
J2247,"Inj, micafungin (par pharm)",1 MG,0.480,,,,,,Added January 2023
J2248,Micafungin sodium injection,1 MG,0.920,,,,,,
J2250,Inj midazolam hydrochloride,1 MG,0.157,,,,,,
J2251,Inj midazolam (wg crit care),1 MG,0.308,,,,,,Added January 2023
J2260,Inj milrinone lactate / 5 mg,5 MG,1.916,,,,,,
J2270,Morphine sulfate injection,10 MG,2.461,,,,,,
J2272,"Inj, morphine (fresenius)",10 MG,7.451,,,,,,Added January 2023
J2274,Inj morphine pf epid ithc,10 MG,9.101,,,,,,
J2278,Ziconotide injection,1 MCG,9.105,,,,,,
J2280,"Inj, moxifloxacin 100 mg",100 MG,10.264,,,,,,
J2281,Inj moxifloxacin (fres kabi),100 MG,9.728,,,,,,Added January 2023
J2300,Inj nalbuphine hydrochloride,10 MG,2.777,,,,,,
J2310,Inj naloxone hydrochloride,1 MG,10.300,,,,,,
J2315,"Naltrexone, depot form",1 MG,3.736,,,,,,
J2323,Natalizumab injection,1 MG,23.822,,,,,,
J2327,Inj risankizumab-rzaa 1 mg,1 MG,15.809,,,,,,Added January 2023
J2350,"Injection, ocrelizumab, 1 mg",1 MG,59.654,,,,,,
J2353,"Octreotide injection, depot",1 MG,205.645,,,,,,
J2354,"Octreotide inj, non-depot",25 MCG,1.421,,,,,,
J2356,"Inj tezepelumab-ekko, 1mg",1 MG,17.876,,,,,,
J2357,Omalizumab injection,5 MG,38.196,,,,,,
J2358,Olanzapine long-acting inj,1 MG,2.917,,,,,,
J2360,Orphenadrine injection,60 MG,4.290,,,,,,
J2401,Chloroprocaine hcl injection,1 MG,0.037,,,,,,Added January 2023
J2405,Ondansetron hcl injection,1 MG,0.093,,,,,,
J2406,"Injection, oritavancin 10 mg",10 MG,41.409,,,,,,
J2407,"Injection, oritavancin",10 MG,26.008,,,,,,
J2425,Palifermin injection,50 MCG,25.121,,,,,,
J2426,Paliperidone palmitate inj,1 MG,13.331,,,,,,
J2430,Pamidronate disodium /30 mg,30 MG,10.380,,,,,,
J2469,Palonosetron hcl,25 MCG,1.013,,,,,,
J2501,Paricalcitol,1 MCG,0.629,,,,,,AMP-based payment limit
J2506,Inj pegfilgrast ex bio 0.5mg,0.5 MG,135.166,,,,,,
J2507,Pegloticase injection,1 MG,3194.980,,,,,,
J2510,Penicillin g procaine inj,600000 UNITS,38.124,,,,,,
J2515,Pentobarbital sodium inj,50 MG,22.600,,,,,,
J2540,Penicillin g potassium inj,600000 UNITS,0.782,,,,,,
J2543,Piperacillin/tazobactam,1.125 GM,1.523,,,,,,
J2545,Pentamidine non-comp unit,300 MG,99.769,,,,,,
J2550,Promethazine hcl injection,50 MG,3.216,,,,,,
J2560,Phenobarbital sodium inj,120 MG,45.855,,,,,,
J2562,Plerixafor injection,1 MG,401.922,,,,,,
J2597,Inj desmopressin acetate,1 MCG,7.333,,,,,,
J2675,Inj progesterone per 50 mg,50 MG,0.939,,,,,,
J2680,Fluphenazine decanoate 25 mg,25 MG,9.595,,,,,,
J2690,Procainamide hcl injection,1 GM,95.441,,,,,,
J2700,Oxacillin sodium injeciton,250 MG,1.284,,,,,,
J2704,"Inj, propofol, 10 mg",10 MG,0.141,,,,,,
J2720,Inj protamine sulfate/10 mg,10 MG,1.023,,,,,,AMP-based payment limit
J2724,Protein c concentrate,10 UNITS,15.087,,,,,,
J2760,Phentolaine mesylate inj,5 MG,450.355,,,,,,
J2765,Metoclopramide hcl injection,10 MG,1.102,,,,,,
J2770,Quinupristin/dalfopristin,500 MG,493.970,,,,,,
J2777,"Inj, faricimab-svoa, 0.1mg",0.1 MG,37.672,,,,,,
J2778,Ranibizumab injection,0.1 mg,237.195,,,,,,
J2779,"Inj, susvimo 0.1 mg",0.1 MG,82.070,,,,,,
J2783,Rasburicase,0.5 MG,340.864,,,,,,
J2785,Regadenoson injection,0.1 MG,61.151,,,,,,
J2786,"Injection, reslizumab, 1mg",1 MG,10.100,,,,,,
J2788,Rho d immune globulin 50 mcg,50 MCG (250 IU),24.340,,,,,,
J2790,Rho d immune globulin inj,300 MCG (1500 IU),81.772,,,,,,
J2791,Rhophylac injection,100 IU,4.975,,,,,,
J2792,"Rho(d) immune globulin h, sd",100 IU,32.923,,,,,,
J2794,"Inj risperdal consta, 0.5 mg",0.5 MG,11.586,,,,,,
J2795,Ropivacaine hcl injection,1 MG,0.071,,,,,,
J2796,Romiplostim injection,10 MCG,91.241,,,,,,
J2798,"Inj., perseris, 0.5 mg",0.5 mg,11.213,,,,,,
J2800,Methocarbamol injection,10 ML,6.222,,,,,,
J2805,Sincalide injection,5 MCG,123.087,,,,,,
J2820,Sargramostim injection,50 MCG,56.501,,,,,,
J2860,"Injection, siltuximab",10 MG,133.108,,,,,,
J2916,Na ferric gluconate complex,12.5 MG,2.091,,,,,,
J2920,Methylprednisolone injection,40 MG,4.079,,,,,,
J2930,Methylprednisolone injection,125 MG,5.949,,,,,,
J2997,Alteplase recombinant,1 MG,88.034,,,,,,
J3000,Streptomycin injection,1 GM,38.164,,,,,,
J3010,Fentanyl citrate injection,0.1 MG,0.918,,,,,,
J3032,Inj. eptinezumab-jjmr 1 mg,1 MG,16.888,,,,,,
J3060,"Inj, taliglucerase alfa 10 u",10 UNITS,41.995,,,,,,
J3090,Inj tedizolid phosphate,1 MG,1.743,,,,,,
J3095,Telavancin injection,10 MG,6.983,,,,,,
J3101,Tenecteplase injection,1 MG,143.651,,,,,,
J3105,Terbutaline sulfate inj,1 MG,1.321,,,,,,
J3111,Inj. romosozumab-aqqg 1 mg,1 MG,9.957,,,,,,
J3121,Inj testostero enanthate 1mg,1 MG,0.047,,,,,,
J3145,Testosterone undecanoate 1mg,1 MG,1.791,,,,,,
J3230,Chlorpromazine hcl injection,50 MG,36.370,,,,,,
J3240,Thyrotropin injection,0.9 MG,1924.941,,,,,,
J3241,Inj. teprotumumab-trbw 10 mg,10 MG,321.882,,,,,,
J3243,Tigecycline injection,1 MG,0.709,,,,,,
J3245,"Inj., tildrakizumab, 1 mg",1 MG,137.432,,,,,,
J3250,Trimethobenzamide hcl inj,200 MG,43.041,,,,,,
J3260,Tobramycin sulfate injection,80 MG,2.717,,,,,,
J3262,Tocilizumab injection,1 MG,5.989,,,,,,
J3285,Treprostinil injection,1 MG,55.527,,,,,,
J3299,Inj xipere 1 mg,1 MG,47.612,,,,,,Added January 2023
J3300,Triamcinolone a inj prs-free,1 MG,4.185,,,,,,
J3301,Triamcinolone acet inj nos,10 MG,1.060,,,,,,
J3304,Inj triamcinolone ace xr 1mg,1 MG,16.954,,,,,,
J3315,Triptorelin pamoate,3.75 MG,374.549,,,,,,
J3357,"Ustekinumab sub cu inj, 1 mg",1 MG,155.002,,,,,,
J3358,"Ustekinumab, iv inject, 1 mg",1 MG,12.249,,,,,,
J3360,Diazepam injection,5 MG,8.549,,,,,,
J3370,Vancomycin hcl injection,500 MG,2.856,,,,,,
J3371,"Inj, vancomycin hcl (mylan)",500 MG,6.399,,,,,,Added January 2023
J3372,"Inj, vancomycin hcl (xellia)",500 MG,6.491,,,,,,Added January 2023
J3380,"Injection, vedolizumab",1 MG,21.695,,,,,,
