J0295,Ampicillin sodium per 1.5 gm,1.5 GM,$4.999,,,,,,,
J0300,Amobarbital 125 MG inj,125 MG,$2.175,,,,,,,
J0330,Succinycholine chloride inj,20 MG,$0.177,,,,,,,
J0348,Anadulafungin injection,1 MG,$1.908,,,,,,,
J0360,Hydralazine hcl injection,20 MG,$7.884,,,,,,,
J0364,"Apomorphine hcl, inj",1 MG,$3.224,,,,,,,
J0365,"Aprotonin, 10,000 kiu",10000 KIU,$2.686,,,,,,,
J0456,Azithromycin,500 MG,$20.404,,,,,,,
J0460,Atropine sulfate injection,0.3 MG,$0.668,,,,,,,
J0470,Dimecaprol injection,100 MG,$25.565,,,,,,,
J0475,Baclofen 10 MG injection,10 MG,$195.130,,,95%,$215.180,,,
J0476,Baclofen intrathecal trial,50 MCG,$70.395,,,95%,$79.800,,,
J0480,Basiliximab,20 MG,"$1,555.709",,,,,,,
J0500,Dicyclomine injection,20 MG,$15.841,,,,,,,
J0515,Inj benztropine mesylate,1 MG,$19.640,,,,,,,
J0530,Penicillin g benzathine inj,600000 UNITS,$13.821,,,,,,,
J0540,Penicillin g benzathine inj,1200000 UNITS,$29.710,,,,,,,
J0550,Penicillin g benzathine inj,2400000 UNITS,$34.975,,,,,,,
J0560,Penicillin g benzathine inj,600000 UNITS,$23.717,,,,,,,
J0570,Penicillin g benzathine inj,1200000 UNITS,$40.923,,,,,,,
J0580,Penicillin g benzathine inj,2400000 UNITS,$45.752,,,,,,,
J0583,Bivalirudin,1 MG,$1.857,,,,,,,
J0585,Botulinum toxin a per unit,1 UNIT,$5.258,,,,,,,
J0587,Botulinum toxin type B,100 UNITS,$8.712,,,,,,,
J0592,Buprenorphine hydrochloride,0.1 MG,$0.712,,,,,,,
J0594,"Busulfan, inj",1 MG,$9.261,,,,,,,
J0595,Butorphanol tartrate 1 mg,1 MG,$0.549,,,,,,,
J0600,Edetate calcium disodium inj,1000 MG,$50.112,,,,,,,
J0610,Calcium gluconate injection,10 ML,$0.603,,,,,,,
J0630,Calcitonin salmon injection,400 UNITS,$44.509,,,,,,,
J0636,Inj calcitriol per 0.1 mcg,0.1 MCG,$0.382,,,,,,,
J0637,Caspofungin acetate,5 MG,$24.522,,,,,,,revised 04/01/08
J0640,Leucovorin calcium injection,50 MG,$1.115,,,,,,,
J0670,Inj mepivacaine HCL/10 ml,10 ML,$1.385,,,,,,,
J0690,Cefazolin sodium injection,500 MG,$1.466,,,,,,,
J0692,Cefepime HCl for injection,500 MG,$8.026,,,,,,,
J0694,Cefoxitin sodium injection,1 GM,$8.186,,,,,,,
J0696,Ceftriaxone sodium injection,250 MG,$1.163,,,,,,,
J0697,Sterile cefuroxime injection,750 MG,$4.029,,,,,,,
J0698,Cefotaxime sodium injection,1 GM,$4.528,,,,,,,
J0702,Betamethasone acet&sod phosp,3 MG,$5.454,,,,,,,
J0704,Betamethasone sod phosp/4 MG,4 MG,$1.133,,,,,,,
J0706,Caffeine citrate injection,5 MG,$2.307,,,,,,,
J0713,Inj ceftazidime per 500 mg,500 MG,$3.799,,,,,,,
J0715,Ceftizoxime sodium / 500 MG,500 MG,$4.823,,,,,,,
J0720,Chloramphenicol sodium injec,1 GM,$16.134,,,,,,,
J0725,Chorionic gonadotropin/1000u,1000 UNITS,$3.633,,,,,,,
J0735,Clonidine hydrochloride,1 MG,$63.375,,,,,,,
J0740,Cidofovir injection,375 MG,$761.578,,,,,,,
J0743,Cilastatin sodium injection,250 MG,$13.448,,,,,,,
J0744,Ciprofloxacin iv,200 MG,$2.438,,,,,,,
J0745,Inj codeine phosphate /30 MG,30 MG,$1.218,,,,,,,
J0760,Colchicine injection,1 MG,$4.881,,,,,,,
J0770,Colistimethate sodium inj,150 MG,$19.963,,,,,,,
J0780,Prochlorperazine injection,10 MG,$1.476,,,,,,,
J0795,Corticorelin ovine triflutal,1 MCG,$4.473,,,,,,,
J0800,Corticotropin injection,40 UNITS,$171.385,,,,,,,
J0835,Inj cosyntropin per 0.25 MG,0.25 MG,$64.619,,,,,,,
J0850,Cytomegalovirus imm IV /vial,PER VIAL,$878.825,,,,,,,
J0878,Daptomycin injection,1 MG,$0.352,,,,,,,
J0881,"Darbepoetin alfa, non-esrd",1 MCG,$2.910,,,,,,,
J0882,"Darbepoetin alfa, esrd use",1 MCG,$2.910,,,,,,,
J0885,"Epoetin alfa, non-esrd",1000 UNITS,$9.058,,,,,,,
J0886,"Epoetin alfa, esrd on dialysis",1000 UNITS,$9.058,,,,,,,
J0894,"Decitabine, inj",1 MG,$26.910,,,,,,,
J0895,Deferoxamine mesylate inj,500 MG,$13.488,,,95%,$15.630,,,
J0970,Estradiol valerate injection,40 MG,$36.943,,,,,,,
J1000,Depo-estradiol cypionate inj,5 MG,$5.828,,,,,,,
J1020,Methylprednisolone 20 MG inj,20 MG,$2.249,,,,,,,
J1030,Methylprednisolone 40 MG inj,40 MG,$4.586,,,,,,,
J1040,Methylprednisolone 80 MG inj,80 MG,$8.403,,,,,,,
J1051,Medroxyprogesterone inj,50 MG,$5.949,,,,,,,
J1060,Testosterone cypionate 1 ML,1 ML,$4.142,,,,,,,
J1070,Testosterone cypionat 100 MG,100 MG,$4.885,,,,,,,
J1080,Testosterone cypionat 200 MG,200 MG,$12.343,,,,,,,
J1094,Inj dexamethasone acetate,1 MG,$0.230,,,,,,,
J1100,Dexamethasone sodium phos,1 MG,$0.122,,,,,,,
J1110,Inj dihydroergotamine mesylt,1 MG,$22.471,,,,,,,
J1120,Acetazolamid sodium injectio,500 MG,$17.437,,,,,,,
J1160,Digoxin injection,0.5 MG,$2.654,,,,,,,
J1162,Digoxin immune fab (ovine),PER VIAL,$483.443,,,,,,,
J1165,Phenytoin sodium injection,50 MG,$0.503,,,,,,,
J1170,Hydromorphone injection,4 MG,$2.180,,,95%,$1.490,,,
J1190,Dexrazoxane HCl injection,250 MG,$163.654,,,,,,,
J1200,Diphenhydramine hcl injectio,50 MG,$0.791,,,,,,,
J1205,Chlorothiazide sodium inj,500 MG,$142.411,,,,,,,
J1212,Dimethyl sulfoxide 50% 50 ML,50 ML,$50.869,,,,,,,
J1230,Methadone injection,10 MG,$3.262,,,95%,$0.750,,,
J1240,Dimenhydrinate injection,50 MG,$3.394,,,,,,,
J1245,Dipyridamole injection,10 MG,$1.337,,,,,,,
J1250,Inj dobutamine HCL/250 mg,250 MG,$4.924,,,95%,$4.740,,,
J1260,Dolasetron mesylate,10 MG,$4.708,,,,,,,
J1265,Dopamine injection,40 MG,$0.843,,,,,,,
J1270,"Injection, doxercalciferol",1 MCG,$2.502,,,,,,,
J1325,Epoprostenol injection,0.5 MG,$14.515,,,95%,$12.640,,,
J1327,Eptifibatide injection,5 MG,$17.835,,,,,,,
J1335,Ertapenem injection,500 MG,$24.228,,,,,,,
J1364,Erythro lactobionate /500 MG,500 MG,$6.524,,,,,,,
J1380,Estradiol valerate 10 MG inj,10 MG,$13.797,,,,,,,
J1390,Estradiol valerate 20 MG inj,20 MG,$18.471,,,,,,,
J1410,Inj estrogen conjugate 25 MG,25 MG,$67.278,,,,,,,
J1430,Ethanolamine oleate 100 mg,100 MG,$79.982,,,,,,,
J1438,Etanercept injection,25 MG,$168.716,,,,,,,
J1440,Filgrastim 300 mcg injection,300 MCG,$195.637,,,,,,,
J1441,Filgrastim 480 mcg injection,480 MCG,$301.234,,,,,,,
J1450,Fluconazole,200 MG,$9.827,,,,,,,
J1451,"Fomepizole, 15 mg",15 MG,$12.924,,,,,,,
J1455,Foscarnet sodium injection,1000 MG,$10.351,,,95%,$13.070,,,
J1457,Gallium nitrate injection,1 MG,$1.621,,,,,,,
J1458,"Galsulfase, inj",1 MG,$309.800,,,,,,,
J1460,Gamma globulin 1 CC inj,1 CC,$12.022,,,,,,,
J1470,Gamma globulin 2 CC inj,2 CC,$24.045,,,,,,,
J1480,Gamma globulin 3 CC inj,3CC,$36.056,,,,,,,
J1490,Gamma globulin 4 CC inj,4 CC,$48.089,,,,,,,
J1500,Gamma globulin 5 CC inj,5 CC,$60.111,,,,,,,
J1510,Gamma globulin 6 CC inj,6 CC,$72.176,,,,,,,
J1520,Gamma globulin 7 CC inj,7 CC,$84.092,,,,,,,
J1530,Gamma globulin 8 CC inj,8 CC,$96.178,,,,,,,
J1540,Gamma globulin 9 CC inj,9 CC,$108.276,,,,,,,
J1550,Gamma globulin 10 CC inj,10 CC,$120.223,,,,,,,
J1560,Gamma globulin > 10 CC inj,10 CC,$120.223,,,,,,,
J1562,"Vivaglobulin, injection",100 MG,$7.077,,,,,,,Added 10/01/07
J1566,"Immune globulin, powder",500 MG,$27.150,,,,,,,
J1570,Ganciclovir sodium injection,500 MG,$43.331,,,95%,$35.250,,,
J1580,Garamycin gentamicin inj,80 MG,$1.223,,,,,,,
J1590,Gatifloxacin injection,10 MG,$0.795,,,,,,,
J1595,Injection glatiramer acetate,20 MG,$52.537,,,,,,,
J1600,Gold sodium thiomaleate inj,50 MG,$7.791,,,,,,,
J1610,Glucagon hydrochloride/1 MG,1 MG,$69.491,,,,,,,
J1626,Granisetron HCl injection,100 MCG,$5.792,,,,,,,
J1630,Haloperidol injection,5 MG,$1.904,,,,,,,
J1631,Haloperidol decanoate inj,50 MG,$6.496,,,,,,,
J1640,"Hemin, 1 mg",1 MG,$7.144,,,,,,,
J1642,Inj heparin sodium per 10 u,10 UNITS,$0.050,,,,,,,
J1644,Inj heparin sodium per 1000u,1000 UNITS,$0.213,,,,,,,
J1645,Dalteparin sodium,2500 IU,$12.135,,,,,,,
J1650,Inj enoxaparin sodium,10 MG,$5.742,,,,,,,
J1652,Fondaparinux sodium,0.5 MG,$5.977,,,,,,,
J1655,Tinzaparin sodium injection,1000 IU,$2.331,,,,,,,
J1670,Tetanus immune globulin inj,250 UNITS,$104.442,,,,,,,
J1720,Hydrocortisone sodium succ i,100 MG,$2.047,,,,,,,
J1740,"Ibandronate sodium, inj",1 MG,$138.962,,,,,,,
J1742,Ibutilide fumarate injection,1 MG,$289.889,,,,,,,
J1745,Infliximab injection,10 MG,$54.936,,,,,,,
J1751,Iron dextran 165 injection,50 MG,$11.929,,,,,,,
J1752,Iron dextran 267 injection,50 MG,$10.400,,,,,,,
J1756,Iron sucrose injection,1 MG,$0.365,,,,,,,
J1785,Injection imiglucerase /unit,1 UNIT,$3.922,,,,,,,
J1790,Droperidol injection,5 MG,$1.090,,,,,,,
J1800,Propranolol injection,1 MG,$3.851,,,,,,,
J1815,Insulin injection,5 UNITS,$0.252,,,,,,,
J1817,Insulin for insulin pump use,50 UNITS,$2.524,,,95%,$2.800,,,
J1830,Interferon beta-1b / .25 MG,0.25 MG,$107.583,,,,,,,
J1835,Itraconazole injection,50 MG,$40.057,,,,,,,
J1840,Kanamycin sulfate 500 MG inj,500 MG,$4.055,,,,,,,
J1850,Kanamycin sulfate 75 MG inj,75 MG,$0.608,,,,,,,
J1885,Ketorolac tromethamine inj,15 MG,$0.428,,,,,,,
J1931,Laronidase injection,0.1 MG,$23.868,,,,,,,
J1940,Furosemide injection,20 MG,$0.254,,,,,,,
J1945,Lepirudin,50 MG,$160.961,,,,,,,
J1950,Leuprolide acetate /3.75 MG,3.75 MG,$456.894,,,,,,,
J1955,Inj levocarnitine per 1 gm,1 GM,$5.358,,,,,,,revised 01/01/08
J1956,Levofloxacin injection,250 MG,$6.076,,,,,,,
J1980,Hyoscyamine sulfate inj,0.25 MG,$8.919,,,,,,,
J1990,Chlordiazepoxide injection,100 MG,$21.050,,,,,,,
J2001,Lidocaine injection,10 MG,$0.016,,,,,,,
J2010,Lincomycin injection,300 MG,$3.921,,,,,,,
J2020,Linezolid injection,200 MG,$25.414,,,,,,,
J2060,Lorazepam injection,2 MG,$1.023,,,,,,,
J2150,Mannitol injection,50 ML,$0.961,,,,,,,
J2175,Meperidine hydrochl /100 MG,100 MG,$1.888,,,95%,$0.560,,,
J2185,Meropenem,100 MG,$3.694,,,,,,,
J2210,Methylergonovin maleate inj,0.2 MG,$5.037,,,,,,,
J2248,"Micafungin sodium, inj",1 MG,$1.435,,,,,,,
J2250,Inj midazolam hydrochloride,1 MG,$0.231,,,,,,,
J2260,Inj milrinone lactate / 5 MG,5 MG,$5.382,,,95%,$51.580,,,
J2270,Morphine sulfate injection,10 MG,$2.672,,,95%,$0.710,,,
J2271,Morphine so4 injection 100mg,100 MG,$4.420,,,95%,$11.070,,,
J2275,Morphine sulfate injection,10 MG,$6.819,,,95%,$4.390,,,
J2278,Ziconotide injection,1 MCG,$6.522,,,,,,,
J2280,"Inj, moxifloxacin 100 mg",100 MG,$3.129,,,,,,,
J2300,Inj nalbuphine hydrochloride,10 MG,$1.410,,,,,,,
J2310,Inj naloxone hydrochloride,1 MG,$2.403,,,,,,,
J2315,"Naltrexone, depot form inj",1 MG,$1.884,,,,,,,
J2320,Nandrolone decanoate 50 MG,50 MG,$3.471,,,,,,,
J2321,Nandrolone decanoate 100 MG,100 MG,$5.705,,,,,,,
J2322,Nandrolone decanoate 200 MG,200 MG,$14.024,,,,,,,
J2325,Nesiritide injection,0.1 MG,$33.268,,,,,,,
J2353,"Octreotide injection, depot",1 MG,$99.985,,,,,,,
J2354,"Octreotide inj, non-depot",25 MCG,$2.316,,,,,,,
J2355,Oprelvekin injection,5 MG,$249.374,,,,,,,
J2357,Omalizumab injection,5 MG,$17.285,,,,,,,
J2360,Orphenadrine injection,60 MG,$10.639,,,,,,,
J2370,Phenylephrine hcl injection,1 ML,$0.588,,,,,,,
J2400,Chloroprocaine hcl injection,30 ML,$14.466,,,,,,,
J2405,Ondansetron hcl injection,1 MG,$0.262,,,,,,,
J2410,Oxymorphone hcl injection,1 MG,$2.467,,,,,,,
J2425,Palifermin injection,50 MCG,$11.346,,,,,,,
J2430,Pamidronate disodium /30 MG,30 MG,$28.581,,,,,,,
J2440,Papaverin hcl injection,60 MG,$0.543,,,,,,,
J2469,Palonosetron HCl,25 MCG,$16.611,,,,,,,
J2501,Paricalcitol,1 MCG,$3.863,,,,,,,
J2503,Pegaptanib sodium injection,0.3 MG,"$1,045.552",,,,,,,
J2504,"Pegademase bovine, 25 iu",25 IU,$199.386,,,,,,,
J2505,"Injection, pegfilgrastim 6mg",6 MG,"$2,165.548",,,,,,,
J2510,Penicillin g procaine inj,600000 UNITS,$8.957,,,,,,,
J2515,Pentobarbital sodium inj,50 MG,$6.773,,,,,,,
J2540,Penicillin g potassium inj,600000 UNITS,$0.837,,,,,,,
J2543,Piperacillin/tazobactam,1.125 GM,$5.084,,,,,,,
J2545,Pentamidine isethionte/300mg,300 MG,$49.417,,,,,,,
J2550,Promethazine hcl injection,50 MG,$1.632,,,,,,,
J2560,Phenobarbital sodium inj,120 MG,$3.299,,,,,,,
J2590,Oxytocin injection,10 UNITS,$2.170,,,,,,,
J2597,Inj desmopressin acetate,1 MCG,$2.094,,,,,,,
J2650,Prednisolone acetate inj,1 ML,$0.173,,,,,,,
J2675,Inj progesterone per 50 MG,50 MG,$1.630,,,,,,,
J2680,Fluphenazine decanoate 25 MG,25 MG,$1.921,,,,,,,
J2690,Procainamide hcl injection,1 GM,$2.673,,,,,,,
J2700,Oxacillin sodium injeciton,250 MG,$1.457,,,,,,,
J2710,Neostigmine methylslfte inj,0.5 MG,$0.072,,,,,,,
J2720,Inj protamine sulfate/10 MG,10 MG,$0.487,,,,,,,
J2730,Pralidoxime chloride inj,1 GM,$35.535,,,,,,,
J2760,Phentolaine mesylate inj,5 MG,$23.543,,,,,,,
J2765,Metoclopramide hcl injection,10 MG,$0.401,,,,,,,
J2770,Quinupristin/dalfopristin,500 MG,$127.644,,,,,,,
J2780,Ranitidine hydrochloride inj,25 MG,$0.605,,,,,,,
J2783,Rasburicase,0.5 MG,$145.809,,,,,,,
J2788,Rho d immune globulin 50 mcg,50 MCG,$26.664,,,,,,,
J2790,Rho d immune globulin inj,300 MCG,$81.562,,,,,,,
J2792,"Rho(D) immune globulin h, sd",100 IU,$15.770,,,,,,,
J2794,"Risperidone, long acting",0.5 MG,$4.907,,,,,,,
J2795,Ropivacaine HCl injection,1 MG,$0.068,,,,,,,
J2800,Methocarbamol injection,10 ML,$10.300,,,,,,,
J2805,Sincalide injection,5 MCG,$55.345,,,,,,,
J2810,Inj theophylline per 40 MG,40 MG,$0.029,,,,,,,
J2820,Sargramostim injection,50 MCG,$25.100,,,,,,,
J2850,Inj secretin synthetic human,1 MCG,$20.313,,,,,,,
J2916,Na ferric gluconate complex,12.5 MG,$4.830,,,,,,,
J2920,Methylprednisolone injection,40 MG,$1.973,,,,,,,
J2930,Methylprednisolone injection,125 MG,$3.970,,,,,,,
J2941,Somatropin injection,1 MG,$48.985,,,,,,,
J2993,Reteplase injection,18.1 MG,$849.295,,,,,,,
J2997,Alteplase recombinant,1 MG,$33.712,,,,,,,
J3000,Streptomycin injection,1 GM,$6.904,,,,,,,
J3010,Fentanyl citrate injeciton,0.1 MG,$0.348,,,95%,$0.700,,,
J3030,Sumatriptan succinate / 6 MG,6 MG,$61.854,,,,,,,
J3070,Pentazocine injection,30 MG,$4.919,,,,,,,
J3100,Tenecteplase injection,50 MG,"$2,054.026",,,,,,,
J3105,Terbutaline sulfate inj,1 MG,$2.964,,,,,,,
J3120,Testosterone enanthate inj,100 MG,$5.187,,,,,,,
J3130,Testosterone enanthate inj,200 MG,$10.374,,,,,,,
J3230,Chlorpromazine hcl injection,50 MG,$3.492,,,,,,,
J3240,Thyrotropin injection,0.9 MG,$842.128,,,,,,,
J3243,"Tigecycline, inj",1 MG,$0.958,,,,,,,
J3246,Tirofiban HCl,0.25 MG,$7.630,,,,,,,
J3250,Trimethobenzamide hcl inj,200 MG,$4.334,,,,,,,
J3260,Tobramycin sulfate injection,80 MG,$1.669,,,,,,,
J3265,Injection torsemide 10 mg/ml,10 MG,$2.575,,,,,,,
J3285,Treprostinil injection,1 MG,$55.886,,,,,,,
J3301,Triamcinolone acetonide inj,10 MG,$1.486,,,,,,,
J3302,Triamcinolone diacetate inj,5 MG,$0.280,,,,,,,
J3303,Triamcinolone hexacetonl inj,5 MG,$1.509,,,,,,,
J3305,Inj trimetrexate glucoronate,25 MG,$149.714,,,,,,,
J3315,Triptorelin pamoate,3.75 MG,$160.900,,,,,,,
J3320,Spectinomycn di-hcl inj,2 GM,$30.083,,,,,,,
J3355,"Urofollitropin, 75 iu",75 IU,$50.696,,,,,,,
J3360,Diazepam injection,5 MG,$0.777,,,,,,,
J3364,Urokinase 5000 IU injection,5000 IU,$9.155,,,,,,,
J3365,"Urokinase 250,000 IU inj",250000 IU,$457.729,,,,,,,
J3370,Vancomycin hcl injection,500 MG,$3.418,,,,,,,
J3396,Verteporfin injection,0.1 MG,$9.072,,,,,,,
J3410,Hydroxyzine hcl injection,25 MG,$0.186,,,,,,,
J3411,Thiamine hcl 100 mg,100 MG,$2.293,,,,,,,
J3415,Pyridoxine hcl 100 mg,100 MG,$3.779,,,,,,,
J3420,Vitamin b12 injection,1000 MCG,$0.376,,,,,,,
J3430,Vitamin k phytonadione inj,1 MG,$3.615,,,,,,,
J3465,"Injection, voriconazole",10 MG,$4.979,,,,,,,
J3470,Hyaluronidase injection,150 UNITS,$16.318,,,,,,,
J3471,"Ovine, up to 999 USP units",1 USP UNIT,$0.119,,,,,,,
J3472,"Ovine, 1000 USP units",1000 USP UNITS,$135.044,,,,,,,
J3473,"Hyaluronidase, recombinant, inj",1 USP UNIT,$0.402,,,,,,,
J3475,Inj magnesium sulfate,500 MG,$0.139,,,,,,,
J3480,Inj potassium chloride,2 MEQ,$0.036,,,,,,,
J3485,Zidovudine,10 MG,$1.112,,,,,,,
J3486,Ziprasidone mesylate,10 MG,$5.091,,,,,,,
J3487,Zoledronic acid,1 MG,$207.723,,,,,,,
J7030,Normal saline solution infus,1000 CC,$1.124,,,,,,,
J7040,Normal saline solution infus,500 ML,$0.562,,,,,,,
J7042,5% dextrose/normal saline,500 ML,$0.403,,,,,,,
J7050,Normal saline solution infus,250 CC,$0.281,,,,,,,
J7060,5% dextrose/water,500 ML,$1.360,,,,,,,
J7070,D5w infusion,1000 CC,$2.718,,,,,,,
J7100,Dextran 40 infusion,500 ML,$15.194,,,,,,,
J7110,Dextran 75 infusion,500 ML,$12.495,,,,,,,
J7120,Ringers lactate infusion,1000 CC,$0.923,,,,,,,
J7187,Inj Vonwillebrand factor IU,1 IU,$0.888,,,,,,,
J7189,Factor viia,1 MCG,$1.155,,,,,,,
J7190,Factor viii,1 IU,$0.751,,,,,,,
J7192,Factor viii recombinant,1 IU,$1.076,,,,,,,
J7193,Factor IX non-recombinant,1 IU,$0.893,,,,,,,
J7194,Factor ix complex,1 IU,$0.801,,,,,,,
J7195,Factor IX recombinant,1 IU,$0.993,,,,,,,
J7197,Antithrombin iii injection,1 IU,$1.837,,,,,,,
J7198,Anti-inhibitor,1 IU,$1.429,,,,,,,
J7308,Aminolevulinic acid hcl top,354 MG,$110.971,,,,,,,
J7310,Ganciclovir long act implant,4.5 MG,"$4,752.733",,,,,,,
J7311,Fluocinolone acetonide implt,0.59 MG,"$19,345.000",,,,,,,
J7330,Cultured chondrocytes implnt,1 EA,"$20,021.725",,,,,,,
J7340,Metabolic active D/E tissue,1 SQ CM,$28.721,,,,,,,
J7341,"Non-human, metabolic tissue",1 SQ CM,$1.924,,,,,,,
J7342,Metabolically active tissue,1 SQ CM,$36.750,,,,,,,
J7343,Nonmetabolic act d/e tissue,1 SQ CM,$20.415,,,,,,,
J7344,Nonmetabolic active tissue,1 SQ CM,$95.433,,,,,,,
J7345,"Non-human, non-metab tissue",1 SQ CM,$59.537,,,,,,,
J7346,Injectable human tissue,1 CC,$781.840,,,,,,,
J7500,Azathioprine oral 50mg,50 MG,$0.144,,,,,,,
J7501,Azathioprine parenteral,100 MG,$48.336,,,,,,,
J7502,Cyclosporine oral 100 mg,100 MG,$3.550,,,,,,,
J7504,Lymphocyte immune globulin,250 MG,$339.300,,,,,,,
