Payment Allowance Limits for Medicare Part B Drugs,,,,,,,,,
,,,,,,,,,
"Effective January 1, 2020 through March 31, 2020",,,,,,,,,
,,,,,,,,,
Note 1: Payment allowance limits subject to the ASP methodology are based on 3Q19 ASP data.,,,,,,,,,
Note 2: The absence or presence of a HCPCS code and the payment allowance limits in this table does not indicate whether Medicare covers a drug.  These determinations shall be made by the local Medicare contractor processing the claim.,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
HCPCS Code,Short Description,HCPCS Code Dosage,Payment Limit,Vaccine AWP%,Vaccine Limit,Blood AWP%,Blood limit,Clotting Factor,Notes
J0800,Corticotropin injection,40 UNITS,3923.782,,,,,,
J0834,"Inj., cosyntropin, 0.25 mg",0.25 MG,37.920,,,,,,
J0840,Crotalidae poly immune fab,UP TO 1 GM,3284.716,,,,,,
J0841,Inj crotalidae im f(ab')2 eq,120 MG,1260.963,,,,,,
J0850,Cytomegalovirus imm iv /vial,PER VIAL,1129.154,,,,,,
J0875,"Injection, dalbavancin",5 MG,15.057,,,,,,
J0878,Daptomycin injection,1 MG,0.294,,,,,,
J0881,"Darbepoetin alfa, non-esrd",1 MCG,3.820,,,,,,
J0882,"Darbepoetin alfa, esrd use",1 MCG,3.820,,,,,,
J0885,"Epoetin alfa, non-esrd",1000 UNITS,10.564,,,,,,
J0887,Epoetin beta esrd use,1 MCG,1.570,,,,,,
J0888,Epoetin beta non esrd,1 MCG,1.570,,,,,,
J0894,Decitabine injection,1 MG,4.303,,,,,,
J0895,Deferoxamine mesylate inj,500 MG,7.910,,,,,,
J0897,Denosumab injection,1 MG,19.278,,,,,,
J1000,Depo-estradiol cypionate inj,5 MG,21.847,,,,,,
J1020,Methylprednisolone 20 mg inj,20 MG,3.611,,,,,,
J1030,Methylprednisolone 40 mg inj,40 MG,6.287,,,,,,
J1040,Methylprednisolone 80 mg inj,80 MG,11.895,,,,,,
J1050,Medroxyprogesterone acetate,1 MG,0.560,,,,,,
J1071,Inj testosterone cypionate,1 MG,0.030,,,,,,
J1100,Dexamethasone sodium phos,1 MG,0.122,,,,,,
J1110,Inj dihydroergotamine mesylt,1 MG,54.446,,,,,,
J1120,Acetazolamid sodium injectio,500 MG,14.138,,,,,,
J1160,Digoxin injection,0.5 MG,5.581,,,,,,
J1162,Digoxin immune fab (ovine),PER VIAL,3780.193,,,,,,
J1165,Phenytoin sodium injection,50 MG,0.977,,,,,,
J1170,Hydromorphone injection,4 MG,3.100,,,,,,
J1190,Dexrazoxane hcl injection,250 MG,197.523,,,,,,
J1200,Diphenhydramine hcl injectio,50 MG,0.899,,,,,,
J1205,Chlorothiazide sodium inj,500 MG,50.143,,,,,,
J1212,Dimethyl sulfoxide 50% 50 ml,50 ML,616.785,,,,,,
J1230,Methadone injection,10 MG,16.974,,,,,,
J1240,Dimenhydrinate injection,50 MG,6.929,,,,,,
J1245,Dipyridamole injection,10 MG,2.986,,,,,,
J1250,Inj dobutamine hcl/250 mg,250 MG,6.082,,,,,,
J1265,Dopamine injection,40 MG,0.723,,,,,,
J1270,"Injection, doxercalciferol",1 MCG,0.375,,,,,,
J1290,Ecallantide injection,1 MG,497.053,,,,,,
J1300,Eculizumab injection,10 MG,230.479,,,,,,
J1301,"Injection, edaravone, 1 mg",1 MG,19.486,,,,,,
J1303,"Inj., ravulizumab-cwvz 10 mg",10 MG,226.275,,,,,,
J1322,"Elosulfase alfa, injection",1 MG,241.417,,,,,,
J1325,Epoprostenol injection,0.5 MG,16.162,,,,,,
J1335,Ertapenem injection,500 MG,38.699,,,,,,
J1364,Erythro lactobionate /500 mg,500 MG,75.230,,,,,,
J1380,Estradiol valerate 10 mg inj,10 MG,8.424,,,,,,
J1410,Inj estrogen conjugate 25 mg,25 MG,308.704,,,,,,
J1430,Ethanolamine oleate 100 mg,100 MG,444.099,,,,,,
J1439,Inj ferric carboxymaltos 1mg,1 MG,1.105,,,,,,
J1442,Inj filgrastim excl biosimil,1 MCG,0.955,,,,,,
J1447,Inj tbo filgrastim 1 microg,1 MCG,0.530,,,,,,
J1450,Fluconazole,200 MG,4.682,,,,,,
J1453,Fosaprepitant injection,1 MG,1.795,,,,,,Updated April 2020
J1454,"Inj fosnetupitant, palonoset",0.25 MG,301.873,,,,,,
J1458,Galsulfase injection,1 MG,397.860,,,,,,
J1459,Inj ivig privigen 500 mg,500 MG,40.844,,,,,,
J1460,Gamma globulin 1 cc inj,1 CC,40.854,,,,,,
J1555,"Inj cuvitru, 100 mg",100 MG,14.010,,,,,,
J1556,"Inj, imm glob bivigam, 500mg",500 MG,69.080,,,,,,
J1557,Gammaplex injection,500 MG,46.226,,,,,,
J1559,Hizentra injection,100 MG,10.495,,,,,,
J1560,Gamma globulin > 10 cc inj,10 CC,408.542,,,,,,
J1561,Gamunex-c/gammaked,500 MG,40.347,,,,,,
J1566,"Immune globulin, powder",500 MG,63.188,,,,,,
J1568,Octagam injection,500 MG,38.216,,,,,,
J1569,Gammagard liquid injection,500 MG,39.921,,,,,,
J1570,Ganciclovir sodium injection,500 MG,34.643,,,,,,AMP-based payment limit
J1571,Hepagam b im injection,0.5 ML,58.961,,,,,,
J1572,Flebogamma injection,500 MG,35.773,,,,,,
J1575,Hyqvia 100mg immuneglobulin,100 MG,14.635,,,,,,
J1580,Garamycin gentamicin inj,80 MG,1.972,,,,,,
J1602,Golimumab for iv use 1mg,1 MG,20.659,,,,,,
J1610,Glucagon hydrochloride/1 mg,1 MG,217.564,,,,,,
J1626,Granisetron hcl injection,100 MCG,0.237,,,,,,
J1627,"Inj, granisetron, xr, 0.1 mg",0.1 MG,1.645,,,,,,
J1630,Haloperidol injection,5 MG,1.205,,,,,,
J1631,Haloperidol decanoate inj,50 MG,16.279,,,,,,
J1640,"Hemin, 1 mg",1 MG,23.719,,,,,,
J1642,Inj heparin sodium per 10 u,10 UNITS,0.016,,,,,,Updated April 2020
J1644,Inj heparin sodium per 1000u,1000 UNITS,0.240,,,,,,
J1645,Dalteparin sodium,2500 IU,12.574,,,,,,
J1650,Inj enoxaparin sodium,10 MG,0.672,,,,,,
J1652,Fondaparinux sodium,0.5 MG,1.516,,,,,,
J1670,Tetanus immune globulin inj,250 UNITS,462.988,,,,,,
J1720,Hydrocortisone sodium succ i,100 MG,13.050,,,,,,
J1740,Ibandronate sodium injection,1 MG,44.270,,,,,,
J1742,Ibutilide fumarate injection,1 MG,258.215,,,,,,
J1743,Idursulfase injection,1 MG,542.890,,,,,,
J1745,Infliximab not biosimil 10mg,10 MG,57.346,,,,,,
J1746,"Inj., ibalizumab-uiyk, 10 mg",10 MG,58.377,,,,,,
J1750,Inj iron dextran,50 MG,14.380,,,,,,
J1756,Iron sucrose injection,1 MG,0.211,,,,,,AMP-based payment limit
J1786,Imuglucerase injection,10 UNITS,42.636,,,,,,
J1800,Propranolol injection,1 MG,1.878,,,,,,
J1815,Insulin injection,5 UNITS,0.899,,,,,,
J1817,Insulin for insulin pump use,50 UNITS,10.777,,,,,,
J1885,Ketorolac tromethamine inj,15 MG,0.519,,,,,,
J1930,Lanreotide injection,1 MG,63.654,,,,,,
J1931,Laronidase injection,0.1 MG,32.150,,,,,,
J1940,Furosemide injection,20 MG,0.594,,,,,,
J1943,"Inj., aristada initio, 1 mg",1 MG,2.774,,,,,,
J1944,Aripirazole lauroxil 1 mg,1 MG,2.734,,,,,,
J1950,Leuprolide acetate /3.75 mg,3.75 MG,1271.101,,,,,,
J1953,Levetiracetam injection,10 MG,0.102,,,,,,
J1955,Inj levocarnitine per 1 gm,1 GM,19.816,,,,,,
J1956,Levofloxacin injection,250 MG,0.664,,,,,,
J1980,Hyoscyamine sulfate inj,0.25 MG,31.595,,,,,,
J2001,Lidocaine injection,10 MG,0.028,,,,,,
J2010,Lincomycin injection,300 MG,13.357,,,,,,
J2020,Linezolid injection,200 MG,5.555,,,,,,
J2060,Lorazepam injection,2 MG,0.701,,,,,,
J2150,Mannitol injection,50 ML,2.022,,,,,,
J2175,Meperidine hydrochl /100 mg,100 MG,4.723,,,,,,
J2182,"Injection, mepolizumab, 1mg",1 MG,29.289,,,,,,
J2185,Meropenem,100 MG,0.797,,,,,,
J2210,Methylergonovin maleate inj,0.2 MG,18.043,,,,,,
J2248,Micafungin sodium injection,1 MG,1.057,,,,,,
J2250,Inj midazolam hydrochloride,1 MG,0.121,,,,,,
J2260,Inj milrinone lactate / 5 mg,5 MG,1.525,,,,,,
J2270,Morphine sulfate injection,10 MG,2.029,,,,,,
J2274,Inj morphine pf epid ithc,10 MG,11.803,,,,,,
J2278,Ziconotide injection,1 MCG,7.913,,,,,,
J2280,"Inj, moxifloxacin 100 mg",100 MG,8.975,,,,,,
J2300,Inj nalbuphine hydrochloride,10 MG,3.145,,,,,,
J2310,Inj naloxone hydrochloride,1 MG,13.278,,,,,,
J2315,"Naltrexone, depot form",1 MG,3.235,,,,,,
J2323,Natalizumab injection,1 MG,20.902,,,,,,
J2350,"Injection, ocrelizumab, 1 mg",1 MG,57.417,,,,,,
J2353,"Octreotide injection, depot",1 MG,206.085,,,,,,
J2354,"Octreotide inj, non-depot",25 MCG,0.938,,,,,,
J2357,Omalizumab injection,5 MG,37.357,,,,,,
J2358,Olanzapine long-acting inj,1 MG,2.917,,,,,,
J2360,Orphenadrine injection,60 MG,7.350,,,,,,
J2400,Chloroprocaine hcl injection,30 ML,24.410,,,,,,
J2405,Ondansetron hcl injection,1 MG,0.091,,,,,,
J2407,"Injection, oritavancin",10 MG,23.760,,,,,,
J2425,Palifermin injection,50 MCG,21.261,,,,,,
J2426,Paliperidone palmitate inj,1 MG,11.582,,,,,,
J2430,Pamidronate disodium /30 mg,30 MG,11.061,,,,,,
J2469,Palonosetron hcl,25 MCG,6.210,,,,,,
J2501,Paricalcitol,1 MCG,0.770,,,,,,AMP-based payment limit
J2503,Pegaptanib sodium injection,0.3 MG,721.611,,,,,,
J2504,"Pegademase bovine, 25 iu",25 IU,367.961,,,,,,
J2505,"Injection, pegfilgrastim 6mg",6 MG,4251.543,,,,,,Updated April 2020
J2507,Pegloticase injection,1 MG,2621.771,,,,,,
J2510,Penicillin g procaine inj,600000 UNITS,29.631,,,,,,
J2515,Pentobarbital sodium inj,50 MG,34.980,,,,,,
J2540,Penicillin g potassium inj,600000 UNITS,1.049,,,,,,
J2543,Piperacillin/tazobactam,1.125 GM,1.849,,,,,,
J2545,Pentamidine non-comp unit,300 MG,121.211,,,,,,
J2550,Promethazine hcl injection,50 MG,2.060,,,,,,
J2560,Phenobarbital sodium inj,120 MG,42.394,,,,,,
J2562,Plerixafor injection,1 MG,347.726,,,,,,
J2597,Inj desmopressin acetate,1 MCG,11.522,,,,,,
J2675,Inj progesterone per 50 mg,50 MG,1.842,,,,,,
J2680,Fluphenazine decanoate 25 mg,25 MG,9.980,,,,,,
J2690,Procainamide hcl injection,1 GM,97.255,,,,,,
J2700,Oxacillin sodium injeciton,250 MG,1.307,,,,,,
J2704,"Inj, propofol, 10 mg",10 MG,0.104,,,,,,
J2720,Inj protamine sulfate/10 mg,10 MG,1.086,,,,,,AMP-based payment limit
J2724,Protein c concentrate,10 UNITS,15.081,,,,,,
J2760,Phentolaine mesylate inj,5 MG,381.902,,,,,,
J2765,Metoclopramide hcl injection,10 MG,1.202,,,,,,
J2770,Quinupristin/dalfopristin,500 MG,417.771,,,,,,
J2778,Ranibizumab injection,0.1 mg,347.275,,,,,,
J2780,Ranitidine hydrochloride inj,25 MG,4.135,,,,,,
J2783,Rasburicase,0.5 MG,292.331,,,,,,
J2785,Regadenoson injection,0.1 MG,59.278,,,,,,
J2786,"Injection, reslizumab, 1mg",1 MG,9.625,,,,,,
J2788,Rho d immune globulin 50 mcg,50 MCG (250 IU),25.246,,,,,,
J2790,Rho d immune globulin inj,300 MCG (1500 IU),74.647,,,,,,
J2791,Rhophylac injection,100 IU,4.760,,,,,,
J2792,"Rho(d) immune globulin h, sd",100 IU,29.786,,,,,,
J2794,"Inj risperdal consta, 0.5 mg",0.5 MG,10.045,,,,,,
J2795,Ropivacaine hcl injection,1 MG,0.075,,,,,,
J2796,Romiplostim injection,10 MCG,74.260,,,,,,
J2798,"Inj., perseris, 0.5 mg",0.5 mg,9.839,,,,,,
J2800,Methocarbamol injection,10 ML,8.267,,,,,,
J2805,Sincalide injection,5 MCG,110.929,,,,,,
J2820,Sargramostim injection,50 MCG,43.504,,,,,,
J2860,"Injection, siltuximab",10 MG,103.538,,,,,,
J2916,Na ferric gluconate complex,12.5 MG,1.987,,,,,,
J2920,Methylprednisolone injection,40 MG,4.582,,,,,,
J2930,Methylprednisolone injection,125 MG,6.317,,,,,,
J2997,Alteplase recombinant,1 MG,87.852,,,,,,
J3000,Streptomycin injection,1 GM,32.065,,,,,,
J3010,Fentanyl citrate injection,0.1 MG,0.987,,,,,,
J3060,"Inj, taliglucerase alfa 10 u",10 UNITS,39.963,,,,,,
J3090,Inj tedizolid phosphate,1 MG,1.547,,,,,,
J3095,Telavancin injection,10 MG,5.628,,,,,,
J3101,Tenecteplase injection,1 MG,125.419,,,,,,
J3105,Terbutaline sulfate inj,1 MG,2.119,,,,,,
J3111,Inj. romosozumab-aqqg 1 mg,1 MG,9.086,,,,,,
J3121,Inj testostero enanthate 1mg,1 MG,0.050,,,,,,
J3145,Testosterone undecanoate 1mg,1 MG,1.450,,,,,,
J3230,Chlorpromazine hcl injection,50 MG,31.556,,,,,,
J3240,Thyrotropin injection,0.9 MG,1700.410,,,,,,
J3243,Tigecycline injection,1 MG,1.635,,,,,,
J3245,"Inj., tildrakizumab, 1 mg",1 MG,131.712,,,,,,
J3250,Trimethobenzamide hcl inj,200 MG,36.461,,,,,,
J3260,Tobramycin sulfate injection,80 MG,3.691,,,,,,
J3262,Tocilizumab injection,1 MG,5.080,,,,,,
J3285,Treprostinil injection,1 MG,62.511,,,,,,
J3300,Triamcinolone a inj prs-free,1 MG,3.840,,,,,,
J3301,Triamcinolone acet inj nos,10 MG,1.560,,,,,,
J3304,Inj triamcinolone ace xr 1mg,1 MG,18.880,,,,,,
J3315,Triptorelin pamoate,3.75 MG,263.743,,,,,,
J3357,"Ustekinumab sub cu inj, 1 mg",1 MG,190.357,,,,,,
J3358,"Ustekinumab, iv inject, 1 mg",1 MG,11.932,,,,,,
J3360,Diazepam injection,5 MG,9.422,,,,,,
J3370,Vancomycin hcl injection,500 MG,3.387,,,,,,
J3380,"Injection, vedolizumab",1 MG,20.242,,,,,,
J3385,Velaglucerase alfa,100 UNITS,345.417,,,,,,
J3396,Verteporfin injection,0.1 MG,11.111,,,,,,
J3410,Hydroxyzine hcl injection,25 MG,7.020,,,,,,
J3411,Thiamine hcl 100 mg,100 MG,1.654,,,,,,AMP-based payment limit
J3415,Pyridoxine hcl 100 mg,100 MG,6.604,,,,,,
J3420,Vitamin b12 injection,1000 MCG,2.212,,,,,,
J3430,Vitamin k phytonadione inj,1 MG,4.232,,,,,,
J3465,"Injection, voriconazole",10 MG,2.114,,,,,,
J3471,"Ovine, up to 999 usp units",1 UNIT,0.428,,,,,,
J3473,Hyaluronidase recombinant,1 USP UNIT,0.359,,,,,,
J3475,Inj magnesium sulfate,500 MG,0.629,,,,,,
J3480,Inj potassium chloride,2 MEQ,0.144,,,,,,
J3485,Zidovudine,10 MG,1.514,,,,,,
J3486,Ziprasidone mesylate,10 MG,17.956,,,,,,AMP-based payment limit
J3489,Zoledronic acid 1mg,1 MG,10.882,,,,,,
J7030,Normal saline solution infus,1000 ML,2.586,,,,,,
J7040,Normal saline solution infus,500 ML,1.293,,,,,,
J7042,5% dextrose/normal saline,500 ML,0.930,,,,,,
J7050,Normal saline solution infus,250 ML,0.646,,,,,,
J7060,5% dextrose/water,500 ML,1.820,,,,,,
J7070,D5w infusion,1000 CC,3.605,,,,,,
J7120,Ringers lactate infusion,1000 CC,2.361,,,,,,
J7170,"Inj., emicizumab-kxwh 0.5 mg",0.5 MG,47.348,,,,,1,
J7175,"Inj, factor x, (human), 1iu",1 IU,7.519,,,,,1,
J7177,"Inj., fibryga, 1 mg",1 MG,2.244,,,,,1,Added January 2020
J7178,Inj human fibrinogen con nos,1 IU,1.202,,,,,1,
J7179,Vonvendi inj 1 iu vwf:rco,1 IU,1.898,,,,,1,
J7180,Factor xiii anti-hem factor,1 IU,8.462,,,,,1,
J7181,Factor xiii recomb a-subunit,1 IU,15.469,,,,,1,
J7182,Factor viii recomb novoeight,1 IU,1.302,,,,,1,
J7183,Wilate injection,1 I.U. VWF:RCO,1.026,,,,,1,
J7185,Xyntha inj,1 IU,1.256,,,,,1,
J7186,Antihemophilic viii/vwf comp,PER FACTOR VIII IU,1.071,,,,,1,
J7187,"Humate-p, inj",1 IU,1.166,,,,,1,
J7188,Factor viii recomb obizur,1 IU,3.183,,,,,1,
J7189,Factor viia,1 MCG,2.157,,,,,1,
J7190,Factor viii,1 IU,1.104,,,,,1,
J7192,Factor viii recombinant nos,1 IU,1.290,,,,,1,
J7193,Factor ix non-recombinant,1 IU,1.168,,,,,1,
J7194,Factor ix complex,1 IU,1.475,,,,,1,
J7195,Factor ix recombinant nos,1 IU,1.528,,,,,1,
J7197,Antithrombin iii injection,1 IU,3.279,,,,,,
J7198,Anti-inhibitor,1 IU,1.869,,,,,1,
J7200,Factor ix recombinan rixubis,1 IU,1.325,,,,,1,
J7201,Factor ix alprolix recomb,1 IU,3.139,,,,,1,
J7202,Factor ix idelvion inj,1 IU,4.305,,,,,1,
J7203,Factor ix recomb gly rebinyn,1 MG,3.956,,,,,1,Added January 2020
J7205,Factor viii fc fusion recomb,1 IU,2.111,,,,,1,
J7207,Factor viii pegylated recomb,1 IU,1.787,,,,,1,
J7208,Inj. jivi 1 iu,1 IU,2.012,,,,,1,
J7209,Factor viii nuwiq recomb 1iu,1 IU,1.207,,,,,1,
J7210,"Inj, afstyla, 1 i.u.",1 IU,1.363,,,,,1,
J7211,"Inj, kovaltry, 1 i.u.",1 IU,1.246,,,,,1,
J7308,Aminolevulinic acid hcl top,354 MG,392.373,,,,,,
