Payment Allowance Limits for Medicare Part B Drugs,,,,,,,,,
,,,,,,,,,
"Effective April 1, 2020 through June 30, 2020",,,,,,,,,
,,,,,,,,,
Note 1: Payment allowance limits subject to the ASP methodology are based on 4Q19 ASP data.,,,,,,,,,
Note 2: The absence or presence of a HCPCS code and the payment allowance limits in this table does not indicate whether Medicare covers a drug.  These determinations shall be made by the local Medicare contractor processing the claim.,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
HCPCS Code,Short Description,HCPCS Code Dosage,Payment Limit,Vaccine AWP%,Vaccine Limit,Blood AWP%,Blood limit,Clotting Factor,Notes
J0132,Acetylcysteine injection,100 MG,1.111,,,,,,
J0133,Acyclovir injection,5 MG,0.072,,,,,,
J0153,Adenosine inj 1mg,1 MG,0.621,,,,,,
J0171,Adrenalin epinephrine inject,0.1 MG,0.840,,,,,,
J0178,Aflibercept injection,1 MG,938.443,,,,,,
J0179,"Inj, brolucizumab-dbll, 1 mg",1 MG,317.583,,,,,,
J0180,Agalsidase beta injection,1 MG,183.778,,,,,,
J0185,"Inj., aprepitant, 1 mg",1 MG,2.051,,,,,,Updated July 2020
J0202,"Injection, alemtuzumab",1 MG,1949.596,,,,,,
J0207,Amifostine,500 MG,980.143,,,,,,
J0221,Lumizyme injection,10 MG,171.213,,,,,,
J0222,"Inj., patisiran, 0.1 mg",0.1 MG,98.209,,,,,,
J0256,Alpha 1 proteinase inhibitor,10 MG,4.434,,,,,,
J0257,Glassia injection,10 MG,4.897,,,,,,
J0278,Amikacin sulfate injection,100 MG,1.075,,,,,,
J0280,Aminophyllin 250 mg inj,250 MG,7.113,,,,,,
J0285,Amphotericin b,50 MG,38.563,,,,,,
J0287,Amphotericin b lipid complex,10 MG,9.202,,,,,,
J0289,Amphotericin b liposome inj,10 MG,27.234,,,,,,
J0290,Ampicillin 500 mg inj,500 MG,1.050,,,,,,
J0291,"Inj., plazomicin, 5 mg",5 MG,3.193,,,,,,Added April 2020
J0295,Ampicillin sulbactam 1.5 gm,1.5 GM,3.582,,,,,,
J0348,Anidulafungin injection,1 MG,0.523,,,,,,
J0360,Hydralazine hcl injection,20 MG,3.766,,,,,,
J0401,Inj aripiprazole ext rel 1mg,1 MG,5.688,,,,,,
J0456,Azithromycin,500 MG,3.114,,,,,,
J0461,Atropine sulfate injection,0.01 MG,0.062,,,,,,
J0470,Dimecaprol injection,100 MG,59.809,,,,,,
J0475,Baclofen 10 mg injection,10 MG,177.645,,,,,,
J0476,Baclofen intrathecal trial,50 MCG,49.120,,,,,,
J0480,Basiliximab,20 MG,3805.541,,,,,,
J0485,Belatacept injection,1 MG,3.776,,,,,,
J0490,Belimumab injection,10 MG,45.497,,,,,,
J0500,Dicyclomine injection,20 MG,45.428,,,,,,
J0515,Inj benztropine mesylate,1 MG,17.258,,,,,,
J0517,"Inj., benralizumab, 1 mg",1 MG,170.098,,,,,,
J0558,Peng benzathine/procaine inj,"100,000 UNITS",10.808,,,,,,
J0561,Penicillin g benzathine inj,"100,000 UNITS",13.829,,,,,,
J0565,"Inj, bezlotoxumab, 10 mg",10 MG,39.762,,,,,,
J0570,Buprenorphine implant 74.2mg,74.2 MG,1233.135,,,,,,
J0583,Bivalirudin,1 MG,0.622,,,,,,
J0584,"Injection, burosumab-twza 1m",1 MG,353.384,,,,,,
J0585,"Injection,onabotulinumtoxina",1 UNIT,6.110,,,,,,
J0586,Abobotulinumtoxina,5 Unit,8.403,,,,,,
J0587,"Inj, rimabotulinumtoxinb",100 UNITS,11.987,,,,,,
J0588,Incobotulinumtoxin a,1 UNIT,5.032,,,,,,
J0592,Buprenorphine hydrochloride,0.1 MG,4.745,,,,,,
J0594,Busulfan injection,1 MG,4.367,,,,,,
J0595,Butorphanol tartrate 1 mg,1 MG,2.532,,,,,,
J0596,"Injection, ruconest",10 UNITS,28.351,,,,,,
J0597,"C-1 esterase, berinert",10 UNITS,51.273,,,,,,
J0598,"C-1 esterase, cinryze",10 UNITS,56.132,,,,,,
J0600,Edetate calcium disodium inj,1000 MG,5594.422,,,,,,
J0610,Calcium gluconate injection,10 ML,4.223,,,,,,
J0630,Calcitonin salmon injection,400 UNITS,2653.463,,,,,,
J0636,Inj calcitriol per 0.1 mcg,0.1 MCG,0.765,,,,,,
J0637,Caspofungin acetate,5 MG,6.537,,,,,,
J0638,Canakinumab injection,1 MG,110.997,,,,,,
J0640,Leucovorin calcium injection,50 MG,3.040,,,,,,
J0641,Inj levoleucovorin nos 0.5mg,0.5 MG,0.115,,,,,,
J0642,"Injection, khapzory, 0.5 mg",0.5 MG,1.942,,,,,,
J0670,Inj mepivacaine hcl/10 ml,10 ML,2.718,,,,,,
J0690,Cefazolin sodium injection,500 MG,0.816,,,,,,
J0692,Cefepime hcl for injection,500 MG,1.824,,,,,,
J0694,Cefoxitin sodium injection,1 GM,7.342,,,,,,
J0695,Inj ceftolozane tazobactam,75mg (50mg cft/25mg taz),5.884,,,,,,
J0696,Ceftriaxone sodium injection,250 MG,0.533,,,,,,
J0697,Sterile cefuroxime injection,750 MG,2.133,,,,,,
J0698,Cefotaxime sodium injection,1 GM,2.332,,,,,,
J0702,Betamethasone acet&sod phosp,3 MG & 3 MG,7.315,,,,,,
J0712,Ceftaroline fosamil inj,10 MG,3.183,,,,,,
J0713,Inj ceftazidime per 500 mg,500 MG,1.976,,,,,,
J0714,Ceftazidime and avibactam,.625 GM,92.048,,,,,,
J0717,Certolizumab pegol inj 1mg,1 MG,7.987,,,,,,
J0720,Chloramphenicol sodium injec,1 GM,31.891,,,,,,AMP-based payment limit
J0725,Chorionic gonadotropin/1000u,1000 UNITS,21.248,,,,,,
J0735,Clonidine hydrochloride,1 MG,13.034,,,,,,
J0740,Cidofovir injection,375 MG,611.071,,,,,,
J0743,Cilastatin sodium injection,250 MG,6.043,,,,,,
J0744,Ciprofloxacin iv,200 MG,1.170,,,,,,
J0770,Colistimethate sodium inj,150 MG,18.155,,,,,,
J0775,"Collagenase, clost hist inj",0.01 MG,50.399,,,,,,
J0780,Prochlorperazine injection,10 MG,7.673,,,,,,
J0795,Corticorelin ovine triflutal,1 MCG,9.357,,,,,,
J0800,Corticotropin injection,40 UNITS,3913.086,,,,,,
J0834,"Inj., cosyntropin, 0.25 mg",0.25 MG,41.174,,,,,,
J0840,Crotalidae poly immune fab,UP TO 1 GM,3174.637,,,,,,
J0841,Inj crotalidae im f(ab')2 eq,120 MG,1260.925,,,,,,
J0850,Cytomegalovirus imm iv /vial,PER VIAL,1334.810,,,,,,
J0875,"Injection, dalbavancin",5 MG,15.021,,,,,,
J0878,Daptomycin injection,1 MG,0.202,,,,,,
J0881,"Darbepoetin alfa, non-esrd",1 MCG,3.670,,,,,,
J0882,"Darbepoetin alfa, esrd use",1 MCG,3.670,,,,,,
J0885,"Epoetin alfa, non-esrd",1000 UNITS,10.018,,,,,,
J0887,Epoetin beta esrd use,1 MCG,1.845,,,,,,
J0888,Epoetin beta non esrd,1 MCG,1.845,,,,,,
J0894,Decitabine injection,1 MG,4.467,,,,,,
J0895,Deferoxamine mesylate inj,500 MG,8.282,,,,,,
J0897,Denosumab injection,1 MG,19.338,,,,,,
J1000,Depo-estradiol cypionate inj,5 MG,21.818,,,,,,
J1020,Methylprednisolone 20 mg inj,20 MG,3.439,,,,,,
J1030,Methylprednisolone 40 mg inj,40 MG,6.047,,,,,,
J1040,Methylprednisolone 80 mg inj,80 MG,11.630,,,,,,
J1050,Medroxyprogesterone acetate,1 MG,0.558,,,,,,
J1071,Inj testosterone cypionate,1 MG,0.031,,,,,,
J1100,Dexamethasone sodium phos,1 MG,0.135,,,,,,
J1110,Inj dihydroergotamine mesylt,1 MG,63.928,,,,,,
J1120,Acetazolamid sodium injectio,500 MG,14.595,,,,,,
J1160,Digoxin injection,0.5 MG,4.735,,,,,,
J1162,Digoxin immune fab (ovine),PER VIAL,3969.584,,,,,,
J1165,Phenytoin sodium injection,50 MG,0.833,,,,,,
J1170,Hydromorphone injection,4 MG,3.263,,,,,,
J1190,Dexrazoxane hcl injection,250 MG,194.319,,,,,,
J1200,Diphenhydramine hcl injectio,50 MG,0.837,,,,,,
J1205,Chlorothiazide sodium inj,500 MG,59.760,,,,,,
J1212,Dimethyl sulfoxide 50% 50 ml,50 ML,622.911,,,,,,
J1230,Methadone injection,10 MG,17.421,,,,,,
J1240,Dimenhydrinate injection,50 MG,6.524,,,,,,
J1245,Dipyridamole injection,10 MG,2.356,,,,,,AMP-based payment limit
J1250,Inj dobutamine hcl/250 mg,250 MG,5.719,,,,,,
J1265,Dopamine injection,40 MG,0.601,,,,,,
J1270,"Injection, doxercalciferol",1 MCG,0.281,,,,,,
J1290,Ecallantide injection,1 MG,496.256,,,,,,
J1300,Eculizumab injection,10 MG,230.479,,,,,,
J1301,"Injection, edaravone, 1 mg",1 MG,19.859,,,,,,
J1303,"Inj., ravulizumab-cwvz 10 mg",10 MG,226.275,,,,,,
J1322,"Elosulfase alfa, injection",1 MG,241.417,,,,,,
J1325,Epoprostenol injection,0.5 MG,16.181,,,,,,
J1335,Ertapenem injection,500 MG,38.450,,,,,,
J1364,Erythro lactobionate /500 mg,500 MG,73.402,,,,,,
J1380,Estradiol valerate 10 mg inj,10 MG,8.728,,,,,,
J1410,Inj estrogen conjugate 25 mg,25 MG,308.379,,,,,,
J1430,Ethanolamine oleate 100 mg,100 MG,444.099,,,,,,
J1439,Inj ferric carboxymaltos 1mg,1 MG,1.095,,,,,,
J1442,Inj filgrastim excl biosimil,1 MCG,0.939,,,,,,
J1447,Inj tbo filgrastim 1 microg,1 MCG,0.520,,,,,,
J1450,Fluconazole,200 MG,12.868,,,,,,
J1453,Fosaprepitant injection,1 MG,1.387,,,,,,
J1454,"Inj fosnetupitant, palonoset",0.25 MG,259.749,,,,,,
J1458,Galsulfase injection,1 MG,397.860,,,,,,
J1459,Inj ivig privigen 500 mg,500 MG,41.217,,,,,,
J1460,Gamma globulin 1 cc inj,1 CC,40.947,,,,,,
J1555,"Inj cuvitru, 100 mg",100 MG,13.885,,,,,,
J1556,"Inj, imm glob bivigam, 500mg",500 MG,70.490,,,,,,
J1557,Gammaplex injection,500 MG,50.663,,,,,,Updated October 2020
J1559,Hizentra injection,100 MG,10.497,,,,,,
J1560,Gamma globulin > 10 cc inj,10 CC,409.471,,,,,,
J1561,Gamunex-c/gammaked,500 MG,40.823,,,,,,
J1566,"Immune globulin, powder",500 MG,64.088,,,,,,
J1568,Octagam injection,500 MG,40.469,,,,,,
J1569,Gammagard liquid injection,500 MG,39.750,,,,,,
J1570,Ganciclovir sodium injection,500 MG,14.512,,,,,,
J1571,Hepagam b im injection,0.5 ML,58.451,,,,,,
J1572,Flebogamma injection,500 MG,36.017,,,,,,
J1575,Hyqvia 100mg immuneglobulin,100 MG,14.137,,,,,,
J1580,Garamycin gentamicin inj,80 MG,2.045,,,,,,
J1602,Golimumab for iv use 1mg,1 MG,20.172,,,,,,
J1610,Glucagon hydrochloride/1 mg,1 MG,199.883,,,,,,
J1626,Granisetron hcl injection,100 MCG,0.292,,,,,,
J1627,"Inj, granisetron, xr, 0.1 mg",0.1 MG,1.630,,,,,,
J1630,Haloperidol injection,5 MG,0.827,,,,,,
J1631,Haloperidol decanoate inj,50 MG,15.454,,,,,,
J1640,"Hemin, 1 mg",1 MG,23.719,,,,,,
J1642,Inj heparin sodium per 10 u,10 UNITS,0.016,,,,,,
J1644,Inj heparin sodium per 1000u,1000 UNITS,0.249,,,,,,
J1645,Dalteparin sodium,2500 IU,11.725,,,,,,
J1650,Inj enoxaparin sodium,10 MG,0.713,,,,,,
J1652,Fondaparinux sodium,0.5 MG,1.568,,,,,,
J1670,Tetanus immune globulin inj,250 UNITS,534.730,,,,,,
J1720,Hydrocortisone sodium succ i,100 MG,12.896,,,,,,
J1740,Ibandronate sodium injection,1 MG,43.731,,,,,,
J1742,Ibutilide fumarate injection,1 MG,242.007,,,,,,
J1743,Idursulfase injection,1 MG,542.890,,,,,,
J1745,Infliximab not biosimil 10mg,10 MG,55.696,,,,,,
J1746,"Inj., ibalizumab-uiyk, 10 mg",10 MG,58.377,,,,,,
J1750,Inj iron dextran,50 MG,14.364,,,,,,
J1756,Iron sucrose injection,1 MG,0.211,,,,,,AMP-based payment limit
J1786,Imuglucerase injection,10 UNITS,42.617,,,,,,
J1800,Propranolol injection,1 MG,3.404,,,,,,
J1815,Insulin injection,5 UNITS,0.888,,,,,,
J1817,Insulin for insulin pump use,50 UNITS,10.664,,,,,,
J1885,Ketorolac tromethamine inj,15 MG,0.553,,,,,,
J1930,Lanreotide injection,1 MG,65.852,,,,,,
J1931,Laronidase injection,0.1 MG,32.153,,,,,,
J1940,Furosemide injection,20 MG,0.625,,,,,,
J1943,"Inj., aristada initio, 1 mg",1 MG,2.779,,,,,,
J1944,Aripirazole lauroxil 1 mg,1 MG,2.705,,,,,,
J1950,Leuprolide acetate /3.75 mg,3.75 MG,1299.242,,,,,,
J1953,Levetiracetam injection,10 MG,0.098,,,,,,
J1955,Inj levocarnitine per 1 gm,1 GM,20.448,,,,,,
J1956,Levofloxacin injection,250 MG,0.429,,,,,,
J1980,Hyoscyamine sulfate inj,0.25 MG,31.595,,,,,,
J2001,Lidocaine injection,10 MG,0.031,,,,,,
J2010,Lincomycin injection,300 MG,12.225,,,,,,
J2020,Linezolid injection,200 MG,6.228,,,,,,
J2060,Lorazepam injection,2 MG,0.745,,,,,,
J2150,Mannitol injection,50 ML,2.110,,,,,,
J2175,Meperidine hydrochl /100 mg,100 MG,5.003,,,,,,
J2182,"Injection, mepolizumab, 1mg",1 MG,28.764,,,,,,
J2185,Meropenem,100 MG,0.807,,,,,,
J2210,Methylergonovin maleate inj,0.2 MG,17.927,,,,,,
J2248,Micafungin sodium injection,1 MG,1.084,,,,,,
J2250,Inj midazolam hydrochloride,1 MG,0.111,,,,,,
J2260,Inj milrinone lactate / 5 mg,5 MG,1.659,,,,,,
J2270,Morphine sulfate injection,10 MG,3.732,,,,,,
J2274,Inj morphine pf epid ithc,10 MG,11.595,,,,,,
J2278,Ziconotide injection,1 MCG,8.239,,,,,,
J2280,"Inj, moxifloxacin 100 mg",100 MG,8.825,,,,,,
J2300,Inj nalbuphine hydrochloride,10 MG,2.599,,,,,,
J2310,Inj naloxone hydrochloride,1 MG,12.361,,,,,,
J2315,"Naltrexone, depot form",1 MG,3.231,,,,,,
J2323,Natalizumab injection,1 MG,20.883,,,,,,
J2350,"Injection, ocrelizumab, 1 mg",1 MG,57.417,,,,,,
J2353,"Octreotide injection, depot",1 MG,206.126,,,,,,Updated April 2021
J2354,"Octreotide inj, non-depot",25 MCG,0.845,,,,,,
J2357,Omalizumab injection,5 MG,37.147,,,,,,
J2358,Olanzapine long-acting inj,1 MG,2.917,,,,,,
J2360,Orphenadrine injection,60 MG,7.709,,,,,,
J2400,Chloroprocaine hcl injection,30 ML,26.398,,,,,,
J2405,Ondansetron hcl injection,1 MG,0.086,,,,,,
J2407,"Injection, oritavancin",10 MG,23.270,,,,,,
J2425,Palifermin injection,50 MCG,21.230,,,,,,
J2426,Paliperidone palmitate inj,1 MG,11.617,,,,,,
J2430,Pamidronate disodium /30 mg,30 MG,10.341,,,,,,
J2469,Palonosetron hcl,25 MCG,3.387,,,,,,
J2501,Paricalcitol,1 MCG,0.825,,,,,,AMP-based payment limit
J2503,Pegaptanib sodium injection,0.3 MG,721.959,,,,,,
J2505,"Injection, pegfilgrastim 6mg",6 MG,3983.141,,,,,,
J2507,Pegloticase injection,1 MG,2590.904,,,,,,
J2510,Penicillin g procaine inj,600000 UNITS,29.680,,,,,,
J2515,Pentobarbital sodium inj,50 MG,37.248,,,,,,
J2540,Penicillin g potassium inj,600000 UNITS,1.058,,,,,,
J2543,Piperacillin/tazobactam,1.125 GM,1.825,,,,,,
J2545,Pentamidine non-comp unit,300 MG,123.310,,,,,,
J2550,Promethazine hcl injection,50 MG,1.971,,,,,,
J2560,Phenobarbital sodium inj,120 MG,41.934,,,,,,
J2562,Plerixafor injection,1 MG,347.811,,,,,,
J2597,Inj desmopressin acetate,1 MCG,11.297,,,,,,
J2675,Inj progesterone per 50 mg,50 MG,1.689,,,,,,
J2680,Fluphenazine decanoate 25 mg,25 MG,11.212,,,,,,
J2690,Procainamide hcl injection,1 GM,97.315,,,,,,
J2700,Oxacillin sodium injeciton,250 MG,1.111,,,,,,
J2704,"Inj, propofol, 10 mg",10 MG,0.106,,,,,,
J2720,Inj protamine sulfate/10 mg,10 MG,0.920,,,,,,AMP-based payment limit
J2724,Protein c concentrate,10 UNITS,15.062,,,,,,
J2760,Phentolaine mesylate inj,5 MG,378.751,,,,,,
J2765,Metoclopramide hcl injection,10 MG,1.241,,,,,,
J2770,Quinupristin/dalfopristin,500 MG,416.415,,,,,,
J2778,Ranibizumab injection,0.1 mg,343.309,,,,,,
J2780,Ranitidine hydrochloride inj,25 MG,3.835,,,,,,
J2783,Rasburicase,0.5 MG,292.709,,,,,,
J2785,Regadenoson injection,0.1 MG,59.372,,,,,,
J2786,"Injection, reslizumab, 1mg",1 MG,9.791,,,,,,
J2788,Rho d immune globulin 50 mcg,50 MCG (250 IU),26.128,,,,,,
J2790,Rho d immune globulin inj,300 MCG (1500 IU),77.562,,,,,,
J2791,Rhophylac injection,100 IU,4.747,,,,,,
J2792,"Rho(d) immune globulin h, sd",100 IU,28.742,,,,,,
J2794,"Inj risperdal consta, 0.5 mg",0.5 MG,10.046,,,,,,
J2795,Ropivacaine hcl injection,1 MG,0.075,,,,,,
J2796,Romiplostim injection,10 MCG,74.659,,,,,,
J2798,"Inj., perseris, 0.5 mg",0.5 mg,9.773,,,,,,
J2800,Methocarbamol injection,10 ML,7.226,,,,,,
J2805,Sincalide injection,5 MCG,112.224,,,,,,
J2820,Sargramostim injection,50 MCG,46.768,,,,,,
J2860,"Injection, siltuximab",10 MG,113.428,,,,,,
J2916,Na ferric gluconate complex,12.5 MG,1.973,,,,,,
J2920,Methylprednisolone injection,40 MG,4.478,,,,,,
J2930,Methylprednisolone injection,125 MG,6.392,,,,,,
J2997,Alteplase recombinant,1 MG,87.698,,,,,,
J3000,Streptomycin injection,1 GM,31.301,,,,,,
J3010,Fentanyl citrate injection,0.1 MG,0.792,,,,,,
J3060,"Inj, taliglucerase alfa 10 u",10 UNITS,39.688,,,,,,
J3090,Inj tedizolid phosphate,1 MG,1.558,,,,,,
J3095,Telavancin injection,10 MG,5.270,,,,,,
J3101,Tenecteplase injection,1 MG,125.548,,,,,,
J3105,Terbutaline sulfate inj,1 MG,2.054,,,,,,
J3111,Inj. romosozumab-aqqg 1 mg,1 MG,9.040,,,,,,
J3121,Inj testostero enanthate 1mg,1 MG,0.053,,,,,,
J3145,Testosterone undecanoate 1mg,1 MG,1.501,,,,,,
J3230,Chlorpromazine hcl injection,50 MG,31.164,,,,,,
J3240,Thyrotropin injection,0.9 MG,1700.911,,,,,,
J3243,Tigecycline injection,1 MG,1.622,,,,,,
J3245,"Inj., tildrakizumab, 1 mg",1 MG,134.884,,,,,,
J3250,Trimethobenzamide hcl inj,200 MG,36.617,,,,,,
J3260,Tobramycin sulfate injection,80 MG,3.973,,,,,,
J3262,Tocilizumab injection,1 MG,5.085,,,,,,
J3285,Treprostinil injection,1 MG,61.643,,,,,,
J3300,Triamcinolone a inj prs-free,1 MG,3.831,,,,,,
J3301,Triamcinolone acet inj nos,10 MG,1.504,,,,,,
J3304,Inj triamcinolone ace xr 1mg,1 MG,18.634,,,,,,
J3315,Triptorelin pamoate,3.75 MG,268.430,,,,,,
J3357,"Ustekinumab sub cu inj, 1 mg",1 MG,185.765,,,,,,
J3358,"Ustekinumab, iv inject, 1 mg",1 MG,11.874,,,,,,
J3360,Diazepam injection,5 MG,9.404,,,,,,
J3370,Vancomycin hcl injection,500 MG,2.967,,,,,,
J3380,"Injection, vedolizumab",1 MG,20.165,,,,,,
J3385,Velaglucerase alfa,100 UNITS,345.727,,,,,,
J3396,Verteporfin injection,0.1 MG,11.110,,,,,,
J3410,Hydroxyzine hcl injection,25 MG,6.333,,,,,,
J3411,Thiamine hcl 100 mg,100 MG,3.037,,,,,,
J3415,Pyridoxine hcl 100 mg,100 MG,7.934,,,,,,
J3420,Vitamin b12 injection,1000 MCG,2.260,,,,,,
J3430,Vitamin k phytonadione inj,1 MG,4.113,,,,,,
J3465,"Injection, voriconazole",10 MG,1.745,,,,,,
J3471,"Ovine, up to 999 usp units",1 UNIT,0.428,,,,,,
J3473,Hyaluronidase recombinant,1 USP UNIT,0.359,,,,,,
J3475,Inj magnesium sulfate,500 MG,0.551,,,,,,
J3480,Inj potassium chloride,2 MEQ,0.125,,,,,,
J3485,Zidovudine,10 MG,1.514,,,,,,
J3486,Ziprasidone mesylate,10 MG,16.831,,,,,,AMP-based payment limit
J3489,Zoledronic acid 1mg,1 MG,13.292,,,,,,
J7030,Normal saline solution infus,1000 ML,2.590,,,,,,
J7040,Normal saline solution infus,500 ML,1.295,,,,,,
J7042,5% dextrose/normal saline,500 ML,1.018,,,,,,
J7050,Normal saline solution infus,250 ML,0.647,,,,,,
J7060,5% dextrose/water,500 ML,1.903,,,,,,
J7070,D5w infusion,1000 CC,3.771,,,,,,
J7120,Ringers lactate infusion,1000 CC,2.413,,,,,,
J7170,"Inj., emicizumab-kxwh 0.5 mg",0.5 MG,47.306,,,,,1,
J7175,"Inj, factor x, (human), 1iu",1 IU,7.519,,,,,1,
J7177,"Inj., fibryga, 1 mg",1 MG,1.085,,,,,1,
J7178,Inj human fibrinogen con nos,1 IU,1.244,,,,,1,
J7179,Vonvendi inj 1 iu vwf:rco,1 IU,1.849,,,,,1,
J7180,Factor xiii anti-hem factor,1 IU,8.797,,,,,1,
J7181,Factor xiii recomb a-subunit,1 IU,15.323,,,,,1,
J7182,Factor viii recomb novoeight,1 IU,1.294,,,,,1,
J7183,Wilate injection,1 I.U. VWF:RCO,1.059,,,,,1,
J7185,Xyntha inj,1 IU,1.256,,,,,1,
J7186,Antihemophilic viii/vwf comp,PER FACTOR VIII IU,1.081,,,,,1,
J7187,"Humate-p, inj",1 IU,1.207,,,,,1,
J7188,Factor viii recomb obizur,1 IU,3.191,,,,,1,
J7189,Factor viia,1 MCG,2.168,,,,,1,
J7190,Factor viii,1 IU,1.054,,,,,1,
J7192,Factor viii recombinant nos,1 IU,1.271,,,,,1,
J7193,Factor ix non-recombinant,1 IU,1.160,,,,,1,
J7194,Factor ix complex,1 IU,1.505,,,,,1,
J7195,Factor ix recombinant nos,1 IU,1.515,,,,,1,
J7197,Antithrombin iii injection,1 IU,3.612,,,,,,
J7198,Anti-inhibitor,1 IU,1.934,,,,,1,
J7200,Factor ix recombinan rixubis,1 IU,1.366,,,,,1,
J7201,Factor ix alprolix recomb,1 IU,3.134,,,,,1,
J7202,Factor ix idelvion inj,1 IU,4.448,,,,,1,
J7203,Factor ix recomb gly rebinyn,1 MG,3.979,,,,,1,
J7205,Factor viii fc fusion recomb,1 IU,2.103,,,,,1,
J7207,Factor viii pegylated recomb,1 IU,1.724,,,,,1,
J7208,Inj. jivi 1 iu,1 IU,2.005,,,,,1,
J7209,Factor viii nuwiq recomb 1iu,1 IU,1.316,,,,,1,
J7210,"Inj, afstyla, 1 i.u.",1 IU,1.358,,,,,1,
J7211,"Inj, kovaltry, 1 i.u.",1 IU,1.234,,,,,1,
J7308,Aminolevulinic acid hcl top,354 MG,395.239,,,,,,
J7311,"Inj., retisert, 0.01 mg",0.01 MG,339.438,,,,,,
J7312,Dexamethasone intra implant,0.1 MG,199.592,,,,,,
J7313,"Inj., iluvien, 0.01 mg",0.01 MG,490.800,,,,,,
